ID,Name,Start Date,End Date,Termination Type,Department,Location
93954327,Natalie Hawkins,2023-09-13,2023-12-15,Involuntary,Sales,Chicago (IL)
77926230,Robert Miller,2020-05-09,2023-08-11,Involuntary,Customer Service,Philadelphia (PA)
87967623,Jennifer Lewis,2023-01-18,,,Marketing,"Philadelphia, PA"
92116058,Michael Baker,2023-05-14,2023-07-30,Involuntary,Accounting,"Dallas, Texas"
76667842,Rebecca Gibson,2020-01-23,,,Customer Service,Chicago (Illinois)
79211058,Elizabeth Miller,2021-11-17,2022-09-29,Voluntary,Engineering,San Jose (California)
50598852,Deborah Stewart,2022-05-05,,,Sales,IL - Chicago
74888555,Sarah Wallace,2020-05-14,,,IT,"Los Angeles, California"
67292381,Tiffany Anderson,2021-12-09,,,Accounting,"San Jose, California"
76684569,Jo Hickman,2023-04-23,,,Engineering,"Los Angeles, CA"
17748718,Shaun Johnson,2019-01-26,2020-11-14,Voluntary,Marketing,"Phoenix, AZ"
63272043,Anthony David,2022-07-24,2023-06-13,Involuntary,Customer Service,"Houston, TX"
92511087,Robert Bailey,2021-12-25,,,Customer Service,"San Jose, CA"
08041392,Jonathon Conley,2021-02-04,,,Engineering,Dallas (TX)
63174946,Jennifer Banks,2022-11-18,,,IT,"Phoenix, AZ"
88145655,Christopher Rivera,2023-07-12,2023-12-05,Voluntary,Engineering,Dallas (Texas)
57566436,Tony Johnson,2019-01-04,,,Accounting,CA - San Diego
52623674,David Sanchez,2019-08-25,,,Sales,Los Angeles (CA)
97077010,Christopher Brown,2020-08-08,,,Accounting,"Chicago, Illinois"
34612922,Megan Perry,2023-05-22,2023-08-08,Involuntary,Sales,"San Jose, CA"
30595927,Zachary Mcgee,2022-08-08,2023-04-10,Involuntary,Engineering,"New York, NY"
38917594,Nancy Garcia,2023-01-08,2023-09-14,Involuntary,Marketing,Phoenix (Arizona)
58883854,Ryan Mccarty,2022-07-20,,,Accounting,"New York, NY"
52089787,Richard Bauer,2020-08-17,,,Customer Service,New York (New York)
28859908,Kelli Mccoy,2022-01-17,2022-07-30,Voluntary,Customer Service,"Chicago, IL"
84216002,John Oliver,2021-03-04,,,IT,"Houston, Texas"
58475514,John Mcfarland,2019-05-20,2019-08-13,Voluntary,Engineering,"Los Angeles, CA"
83370584,Sandra Drake,2021-08-18,,,Marketing,"San Antonio, Texas"
14260595,Tyler Green,2021-01-02,,,Accounting,"Philadelphia, Pennsylvania"
26885205,Tara Jones,2020-07-02,,,Engineering,Dallas (Texas)
57985906,Elizabeth French,2021-04-23,2022-06-30,Voluntary,Accounting,Los Angeles (CA)
24595063,Maria Thomas,2021-11-11,2022-01-30,Involuntary,Accounting,TX - San Antonio
86126772,Adam Robinson,2019-01-09,2020-05-09,Involuntary,Engineering,California - San Jose
56581474,Laura Griffin,2020-09-26,,,Customer Service,"Chicago, Illinois"
53094169,Roger Mason,2019-10-31,,,Engineering,"Phoenix, Arizona"
56701915,Angela Parks,2023-02-06,,,Sales,San Antonio (Texas)
15704682,Ashley Coleman,2023-08-07,,,Sales,Houston (Texas)
14181144,Melissa Warner,2019-08-29,2020-09-12,Voluntary,Customer Service,"San Diego, CA"
65709925,Kayla Burke,2020-04-23,2020-08-29,Voluntary,Sales,"Dallas, Texas"
07221209,Stephen Smith,2019-07-16,,,Marketing,"New York, NY"
64701850,Taylor Parsons,2023-05-01,2023-05-31,Involuntary,IT,Chicago (IL)
50527632,Melissa Banks,2022-12-11,,,Sales,"Houston, Texas"
42539472,Jennifer Snow,2020-02-10,,,Sales,Chicago (IL)
32737442,Jacob King,2021-08-23,,,Accounting,Phoenix (AZ)
04652376,Nicole Jones,2021-03-30,,,Marketing,Dallas (Texas)
82631442,Denise Guerra,2019-08-17,,,Marketing,San Diego (CA)
71925332,Nicholas Massey,2023-02-28,,,Engineering,"New York, NY"
78703006,Tammy Moore,2021-06-07,,,Sales,"Phoenix, AZ"
74892609,Nicole Norton,2022-12-13,,,Customer Service,San Antonio (Texas)
72109614,Bob Jones,2022-01-06,,,Marketing,"San Antonio, TX"
57063297,Dylan Patel,2023-07-26,2023-07-29,Involuntary,IT,Illinois - Chicago
79941242,Brenda Payne,2022-10-15,2023-03-03,Voluntary,IT,"San Antonio, Texas"
22520278,Adam Taylor,2023-11-28,,,Engineering,New York (New York)
05997258,Tina Dougherty,2022-02-18,2022-10-16,Voluntary,Marketing,"Chicago, Illinois"
85354669,Christina Jenkins,2023-04-03,,,Customer Service,Houston (TX)
23812811,Karen Hicks,2021-07-11,2021-12-13,Voluntary,Customer Service,"New York, New York"
55049585,Kathy Ortega,2023-02-24,2023-07-18,Involuntary,Marketing,San Diego (California)
85735669,Nicole Lewis,2022-01-05,,,IT,"Houston, Texas"
99425804,Stephanie Joseph,2020-11-14,2022-07-22,Voluntary,IT,"San Jose, California"
60210271,Catherine Smith,2021-10-10,2023-12-17,Involuntary,IT,"Chicago, IL"
02185247,Richard Dawson,2022-02-04,,,Accounting,Pennsylvania - Philadelphia
66943779,Michael Jackson,2019-10-13,,,Sales,CA - Los Angeles
45901508,Charles Hensley,2021-10-15,,,Marketing,"Dallas, TX"
88934312,Mason Miller,2023-11-27,,,Accounting,"San Antonio, Texas"
44735896,Jennifer James,2023-11-08,,,Customer Service,"Los Angeles, CA"
22494945,Victor Ruiz,2022-09-04,,,Accounting,"Dallas, Texas"
13115342,Kristen Davis,2021-02-12,,,Sales,"New York, NY"
37991563,Katherine Andrade,2019-05-22,,,Customer Service,IL - Chicago
38649602,Jessica Lopez,2019-04-28,2022-07-13,Voluntary,Accounting,Houston (TX)
08244187,Kimberly Reynolds,2019-07-18,,,Engineering,"Houston, Texas"
79254564,Dylan Miller,2023-06-24,2023-06-26,Voluntary,IT,Los Angeles (CA)
81251237,Jessica Doyle,2019-07-21,2022-04-23,Voluntary,Customer Service,"San Diego, CA"
43407576,Jonathan Johnson,2019-04-28,2020-05-14,Voluntary,Accounting,"Phoenix, Arizona"
59118722,Nicholas Rush,2022-07-02,,,Engineering,"Chicago, Illinois"
39668972,Brent Lewis,2019-10-20,2022-04-23,Involuntary,IT,"San Jose, California"
31491129,Jennifer Hatfield,2020-11-03,,,Engineering,"Los Angeles, California"
66091782,Jessica Mckee,2023-05-18,,,Engineering,TX - Dallas
14178066,Ryan Wheeler,2023-12-15,,,Marketing,"Phoenix, Arizona"
47288137,Andrew Powell,2021-01-03,,,Customer Service,Los Angeles (California)
36439767,Vincent Reeves,2021-03-13,,,Sales,"Phoenix, AZ"
29219320,Linda Smith,2020-12-30,,,Engineering,"San Jose, CA"
24799224,Gregory Smith,2019-06-25,2020-12-13,Voluntary,Marketing,"Houston, Texas"
17463801,Amber Butler,2020-06-21,,,Marketing,"Phoenix, AZ"
21212833,Erik Harris,2020-03-13,2022-01-29,Voluntary,IT,"New York, New York"
16469782,Jared Dawson,2020-08-06,,,Accounting,"Houston, Texas"
74311411,Laura Davila,2020-06-21,,,Marketing,"New York, New York"
80448090,Nicole Baker,2023-03-27,2023-05-19,Voluntary,Customer Service,Chicago (Illinois)
77337819,Diane Evans,2022-03-24,,,Accounting,San Antonio (Texas)
47735308,David Ayers,2023-06-04,2023-07-18,Involuntary,Engineering,"Chicago, Illinois"
42168967,Frank Flores,2022-04-02,2022-10-22,Voluntary,Customer Service,New York (New York)
20699188,Heather Herman,2022-02-12,,,Marketing,"Phoenix, AZ"
93042828,Dennis Moore,2020-09-22,2023-02-24,Voluntary,Customer Service,"San Diego, California"
85084308,Michael Steele,2020-05-15,2022-08-02,Involuntary,IT,"Philadelphia, Pennsylvania"
77304984,Katherine Scott,2023-01-23,,,Marketing,"Chicago, IL"
06565771,Ashlee Williams,2023-03-18,,,Marketing,"San Diego, California"
41009897,Lisa Lawson,2022-08-20,,,Customer Service,"Houston, Texas"
54963126,Jennifer Banks,2023-10-17,2023-12-03,Involuntary,Customer Service,"Philadelphia, PA"
55197278,Brittney Bradley,2023-11-01,2023-12-17,Voluntary,Marketing,"Dallas, Texas"
99023897,Douglas Ross,2020-08-18,2023-12-02,Voluntary,IT,"Philadelphia, PA"
49848073,Brian Stokes,2020-08-04,,,IT,California - Los Angeles
95550785,Kevin Stokes,2019-05-24,,,Sales,"San Antonio, TX"
99489211,Steven Hull,2023-01-10,2023-10-04,Involuntary,IT,"Chicago, Illinois"
93144505,Raymond Barber,2019-02-18,2021-06-17,Involuntary,Engineering,Chicago (IL)
78339169,Holly Farmer,2022-11-28,2023-01-04,Voluntary,Accounting,"Dallas, TX"
28294222,Antonio Johnson,2021-01-02,,,IT,Houston (Texas)
95772901,Jane Smith,2023-12-29,2023-12-30,Voluntary,IT,San Diego (CA)
13825677,Jordan Mason,2019-12-06,,,Marketing,"Los Angeles, California"
27365879,Alexandria Wise,2023-11-06,2023-11-30,Involuntary,IT,Chicago (Illinois)
37877484,Cody Hart,2022-08-10,2023-02-13,Voluntary,Sales,"Dallas, Texas"
76206306,Nicole Sanchez,2019-09-08,2021-02-28,Voluntary,IT,"San Antonio, Texas"
43589648,Margaret Erickson,2022-07-30,2023-11-04,Voluntary,Sales,"Los Angeles, California"
83914844,Laura Hill,2023-06-19,2023-09-04,Involuntary,Engineering,TX - San Antonio
55571529,Brandon Johns,2021-11-27,,,Accounting,"San Diego, California"
11571286,Kristin Brown,2021-11-14,2021-12-09,Voluntary,Accounting,"New York, New York"
21361813,Nathaniel Lee,2019-09-21,,,Marketing,"Philadelphia, PA"
13368584,Kimberly Kane,2020-10-20,2023-12-28,Involuntary,Marketing,San Jose (CA)
88555360,Denise Reynolds,2020-07-28,2021-12-07,Voluntary,IT,"Los Angeles, California"
60012728,Kaitlyn Heath,2019-05-28,2021-12-21,Involuntary,Customer Service,"Los Angeles, California"
47194895,John Smith,2021-09-08,2022-04-02,Voluntary,Customer Service,Dallas (Texas)
10612654,Wendy Allen,2023-01-31,2023-01-31,Voluntary,Marketing,"Philadelphia, PA"
65829147,Emily Rush,2023-06-30,,,Engineering,"San Diego, CA"
07809404,Robert Hicks,2019-06-12,2023-06-01,Involuntary,Marketing,"Phoenix, AZ"
57702032,James Gardner,2023-11-11,2023-12-17,Involuntary,Marketing,New York (New York)
38658618,Sarah Booth,2021-12-13,2023-10-20,Voluntary,Sales,Phoenix (Arizona)
21493052,Samantha Roy,2019-09-05,,,IT,"Dallas, Texas"
91053017,Joshua Ellis III,2019-07-25,2023-10-17,Involuntary,Engineering,"Phoenix, Arizona"
92363535,Cameron Parker,2022-05-25,2023-07-17,Involuntary,Marketing,"Phoenix, AZ"
20027649,Alexis Cervantes,2023-02-06,2023-08-31,Voluntary,Engineering,"Houston, TX"
02941150,Jesus Wheeler,2021-11-23,2022-11-21,Involuntary,Engineering,"New York, New York"
06789851,Sara Fuller,2023-07-04,,,IT,"San Diego, CA"
37308986,Angela Lopez,2020-09-03,2020-10-08,Involuntary,Accounting,Arizona - Phoenix
60726435,Erin Mason,2020-01-28,,,Customer Service,"Chicago, Illinois"
99125432,Monica Aguilar,2023-07-19,,,Marketing,San Antonio (Texas)
24073381,Samantha Gardner,2023-03-24,2023-09-10,Involuntary,Sales,Dallas (TX)
49253884,Stacy Garner,2023-10-15,,,Accounting,"Los Angeles, California"
74660689,Sandy Evans,2023-03-20,,,Sales,California - San Jose
85977280,Tracy Hernandez,2023-01-26,2023-12-13,Voluntary,Marketing,Los Angeles (CA)
09015988,John Collins,2022-07-03,,,IT,"San Antonio, Texas"
69173615,Laurie Silva,2021-08-27,2023-07-04,Involuntary,Customer Service,New York (NY)
17074075,Jeffrey Evans,2020-05-26,2023-11-16,Voluntary,IT,"Dallas, Texas"
96910314,Michael Nelson,2021-07-17,,,Engineering,San Jose (CA)
91208856,Jeffrey Myers V,2022-12-18,2023-11-18,Voluntary,IT,Los Angeles (CA)
21130264,Sharon Boyd,2019-10-26,2022-11-13,Involuntary,Sales,"San Jose, California"
86923748,Chloe Parker,2019-06-20,2023-06-24,Voluntary,Sales,"New York, NY"
38260511,Marco Davis,2022-09-28,2023-09-25,Involuntary,Accounting,"Chicago, IL"
58526670,Rachel Castillo,2022-12-10,2023-12-05,Voluntary,Sales,Phoenix (Arizona)
40502234,Shannon Jones,2023-06-12,,,Sales,"Dallas, TX"
61477187,Justin Rodriguez DDS,2020-03-23,2021-06-28,Voluntary,Marketing,San Diego (California)
84019377,Jason Alvarez,2023-08-29,,,Engineering,"Houston, TX"
44644769,Rachel Sullivan,2021-02-18,,,Sales,"Chicago, Illinois"
38691114,Joseph Benson,2019-10-28,,,Engineering,"San Antonio, Texas"
07204399,Amy Roberts,2020-02-11,,,Marketing,"Phoenix, AZ"
99529224,Daniel Wagner,2019-03-24,,,Marketing,Dallas (TX)
74275639,Brittany Dunlap,2020-01-04,,,Accounting,"Chicago, Illinois"
06917130,Lori Green,2023-08-10,,,IT,Houston (TX)
85450011,Nicholas Dawson,2021-08-10,2023-11-30,Involuntary,Marketing,San Antonio (Texas)
30354560,Sarah Duncan,2022-07-19,,,Customer Service,NY - New York
05019077,Edward Simmons,2020-01-17,2022-01-09,Voluntary,IT,Chicago (IL)
93286303,Brittney Boyd,2020-06-24,,,Sales,New York (New York)
25529408,David Smith,2023-12-06,2023-12-25,Voluntary,Customer Service,San Jose (CA)
18270318,Ralph Hendricks,2020-04-02,,,Customer Service,TX - Dallas
23188839,Stephanie Fisher,2023-02-21,,,Sales,"Phoenix, AZ"
26332416,Steven Mayo,2021-06-29,2021-09-19,Voluntary,Customer Service,"Los Angeles, California"
56072389,Darren Thompson,2023-06-30,2023-09-21,Involuntary,IT,"San Jose, CA"
90937193,Mark Conner,2021-10-01,2022-03-24,Involuntary,Sales,"Chicago, Illinois"
71847297,Amy Ray,2019-11-30,,,Customer Service,Illinois - Chicago
60465584,Lee Steele,2022-04-27,2023-03-11,Involuntary,Accounting,"Dallas, Texas"
40714694,Kelly Hughes,2020-10-30,2023-07-16,Voluntary,Customer Service,"New York, NY"
77194345,Patricia Lee,2023-03-02,,,Sales,Chicago (Illinois)
37561443,Joshua Herman,2020-11-26,,,Customer Service,CA - San Jose
70097838,Olivia Berry,2022-05-15,,,Engineering,Phoenix (AZ)
95925984,Michael Rogers,2019-08-21,2022-04-05,Involuntary,IT,"Chicago, IL"
70705778,Debra Larson,2023-06-19,2023-09-27,Voluntary,Engineering,"Phoenix, Arizona"
93478749,William Parker,2019-04-26,2020-08-26,Involuntary,Marketing,"Los Angeles, CA"
17492441,Erin Nelson,2019-03-20,2023-02-09,Involuntary,Sales,"New York, New York"
10319388,Jason Mack,2022-11-06,,,Engineering,San Antonio (TX)
74045293,Brittany Kim,2021-07-21,2022-06-08,Voluntary,Marketing,New York (New York)
40744868,Paul Rich,2023-03-15,2023-03-15,Involuntary,Engineering,Philadelphia (PA)
29108315,Mackenzie Price DDS,2023-03-10,2023-04-30,Voluntary,Marketing,"San Diego, California"
48586341,Jose Schultz,2023-05-18,2023-07-11,Involuntary,Customer Service,Philadelphia (PA)
87034431,Adam Delgado,2023-09-21,,,Customer Service,Dallas (Texas)
11257529,Paul Saunders,2020-10-29,,,Customer Service,"Chicago, IL"
93333566,Sherry Anderson,2023-06-19,,,Sales,"San Diego, CA"
41511485,Lisa Randall,2022-11-22,2023-10-06,Voluntary,Engineering,"Houston, Texas"
75686879,Amanda Wright,2020-04-14,,,Accounting,Los Angeles (California)
71659222,Tiffany Williams,2023-12-14,2023-12-26,Voluntary,IT,CA - San Diego
92030448,Kenneth Huff,2020-03-26,2020-05-16,Involuntary,IT,"Phoenix, AZ"
35760500,Emily Massey,2023-05-26,,,Accounting,"Los Angeles, California"
18453801,Sherry Adams,2023-01-27,,,Sales,"Dallas, TX"
40952252,Jessica Graham,2023-06-19,,,Marketing,"Chicago, Illinois"
85568919,Rhonda Evans,2019-11-27,,,Customer Service,Philadelphia (PA)
90502795,Eugene Baldwin,2021-07-13,,,IT,"Houston, Texas"
87874086,Kelly Liu,2023-08-05,2023-08-17,Voluntary,IT,"Los Angeles, California"
89929176,Samantha Harris,2021-09-03,,,Customer Service,"San Diego, California"
75276620,Michael Shaw,2022-04-28,2022-11-12,Involuntary,Customer Service,Phoenix (Arizona)
68333268,Thomas Murphy,2020-05-02,2021-02-12,Involuntary,Marketing,"San Diego, CA"
14660144,Jeanne Rose,2023-10-20,2023-12-07,Voluntary,Customer Service,CA - Los Angeles
20776479,Vanessa Howard,2019-10-29,2020-11-04,Voluntary,Sales,"San Jose, California"
49873104,Seth Olsen,2023-12-09,2023-12-19,Involuntary,Accounting,San Jose (CA)
73717008,Christina Le MD,2021-12-23,2022-06-10,Voluntary,Customer Service,"San Jose, CA"
64174788,Shelly Jackson,2020-04-14,2023-02-05,Voluntary,Sales,San Diego (California)
67743627,Laura Daniel,2021-07-02,2021-12-22,Involuntary,Accounting,Arizona - Phoenix
26541601,Becky Parrish,2020-09-27,,,Sales,Philadelphia (Pennsylvania)
44038905,Jade Rogers,2020-05-14,,,Customer Service,San Diego (California)
68967358,Elizabeth Taylor,2021-01-22,,,Customer Service,San Jose (California)
36595029,Ashley Robertson,2021-06-07,,,Accounting,"Dallas, TX"
53124148,Kelly Mclaughlin,2021-11-21,,,Sales,"San Jose, CA"
45729881,Jay Hall,2021-02-05,2023-12-13,Involuntary,Sales,"San Antonio, TX"
23732952,Anna Pierce,2022-08-28,,,Marketing,"Philadelphia, PA"
25770507,Lauren Cunningham,2019-10-21,2022-05-09,Involuntary,Marketing,California - Los Angeles
12283665,Brian Porter,2019-11-23,2020-04-05,Involuntary,Customer Service,Los Angeles (CA)
20199509,Scott Smith,2022-02-27,,,Engineering,PA - Philadelphia
24072554,Beverly Nguyen,2022-05-24,,,Engineering,Phoenix (Arizona)
72494409,Jamie Lindsey,2019-03-01,2021-11-06,Voluntary,Marketing,"San Jose, CA"
96323086,Alan Waller,2022-05-01,2022-05-05,Involuntary,Accounting,Los Angeles (California)
93981838,William Turner,2023-11-23,2023-11-26,Involuntary,Sales,"New York, New York"
86388440,Walter White,2023-11-30,,,Sales,"Chicago, Illinois"
59816446,Robert Shepherd,2021-05-31,,,Marketing,"Philadelphia, Pennsylvania"
23505979,Paul Martin,2023-10-15,,,Engineering,San Diego (California)
74834796,Paul Wagner,2023-12-16,2023-12-23,Voluntary,Marketing,"Phoenix, Arizona"
55857932,Deborah Campbell,2020-03-12,2023-10-20,Involuntary,Customer Service,California - Los Angeles
70477786,Katherine Holder,2019-09-14,,,Accounting,San Antonio (Texas)
67556679,Kenneth Williams,2023-08-17,,,Marketing,"Houston, Texas"
47395085,Carlos Sawyer,2019-06-03,,,Engineering,"San Antonio, TX"
32115896,Michelle Ellis,2023-05-02,,,IT,Houston (Texas)
51407441,Rebecca Estrada,2022-08-07,,,Accounting,Los Angeles (CA)
74853355,Frances Aguilar,2020-04-18,2021-05-30,Involuntary,Customer Service,"San Jose, California"
39615908,Jennifer Smith,2023-03-28,,,Customer Service,San Antonio (Texas)
35138130,Laura Lopez,2023-08-30,,,Customer Service,"Houston, TX"
14607270,Jennifer Nguyen,2020-11-26,2023-03-09,Voluntary,Customer Service,San Jose (CA)
07264931,Amy Mack,2022-06-19,,,Engineering,San Antonio (Texas)
30130154,Jessica Cortez,2022-05-23,,,Marketing,Los Angeles (California)
98557884,Janet Oliver,2019-03-07,2019-07-21,Involuntary,Customer Service,"San Antonio, Texas"
08505268,Suzanne Luna,2021-03-22,2022-01-21,Involuntary,Accounting,"San Jose, California"
01031744,Nicholas Terrell,2020-05-26,,,Sales,"Houston, Texas"
03612619,Amanda Walters,2019-10-15,,,Engineering,"Philadelphia, Pennsylvania"
03957047,Courtney Williams,2022-09-21,2023-08-09,Involuntary,IT,"San Antonio, TX"
28720824,Michelle Mendoza DVM,2020-02-28,2020-06-16,Voluntary,IT,"Los Angeles, California"
84214383,Amber Wright,2019-03-25,2021-07-22,Involuntary,Marketing,"New York, New York"
72191575,Robin Rodriguez,2020-08-03,,,Accounting,"Philadelphia, Pennsylvania"
38674341,Patrick Anderson,2023-11-03,2023-11-19,Voluntary,Marketing,"San Diego, California"
55446318,Ryan Roman,2020-08-03,,,Engineering,Dallas (TX)
48219002,Laurie Carter,2019-01-30,2020-02-29,Voluntary,Marketing,San Diego (California)
61335967,Eric Williams,2021-06-29,,,Marketing,New York (New York)
87227357,Aaron Aguirre,2021-09-21,2022-07-04,Voluntary,Customer Service,"Philadelphia, PA"
02384933,Andrew Whitney,2022-06-04,2022-10-16,Involuntary,Engineering,"Los Angeles, California"
42894072,Mrs. Valerie Owens,2023-10-03,2023-12-09,Involuntary,Engineering,Los Angeles (California)
43788745,Julia Marks,2022-03-13,2022-04-16,Involuntary,Sales,"Houston, Texas"
54520615,Corey Cooper,2021-05-20,,,Engineering,"Philadelphia, Pennsylvania"
01562948,Courtney Page,2020-10-27,2023-04-13,Voluntary,Customer Service,"San Diego, California"
24544646,Leslie Bauer,2023-09-30,,,Accounting,"Houston, TX"
58205562,Michael Flores,2020-09-12,,,Customer Service,"Houston, Texas"
93560778,Maria Morris,2022-07-26,2023-07-12,Involuntary,Engineering,Pennsylvania - Philadelphia
29394292,Megan Hall MD,2020-12-30,2021-08-06,Involuntary,Engineering,"Dallas, Texas"
91265737,Adam Lara,2022-05-29,2022-11-11,Involuntary,Customer Service,Chicago (IL)
53541769,Ann Scott,2021-12-29,,,Marketing,Houston (Texas)
43269299,Alexis Pham,2020-11-19,,,Sales,Chicago (Illinois)
72033414,Richard Medina,2023-12-14,,,IT,"Dallas, Texas"
36698469,Janice Petty,2022-12-27,,,IT,"Dallas, TX"
12205981,Anna White,2020-08-22,2022-04-05,Voluntary,Engineering,"New York, New York"
63771721,Shelley Miller,2020-02-29,,,IT,Houston (Texas)
94474628,Jose Griffin,2023-04-03,2023-09-10,Involuntary,IT,"Chicago, Illinois"
78337535,Charles Jensen,2019-06-26,2020-06-28,Involuntary,Marketing,"Chicago, IL"
04672043,Lisa Wade,2021-08-02,2022-06-16,Involuntary,Marketing,"Chicago, Illinois"
74514624,Angela Rivera,2023-10-10,2023-10-29,Voluntary,Customer Service,"San Diego, CA"
22885771,Michael Gonzalez,2023-04-04,2023-08-27,Voluntary,Marketing,"San Antonio, TX"
85822413,Allison Hill,2023-11-21,,,Sales,Chicago (Illinois)
71110770,Matthew Armstrong,2021-06-02,,,Marketing,San Diego (California)
